292. Polyadenylate-binding protein/Hyperplastic disc protein [Penicillium expansum],XP_016597026.1,GI:1027018392
"293. Uncharacterized protein family UPF0136, Transmembrane [Penicillium expansum]",XP_016596810.1,GI:1027020446
294. Proteasome A-type subunit [Penicillium expansum],XP_016596600.1,GI:1027023398
"295. Translation elongation/initiation factor/Ribosomal, beta-barrel [Penicillium expansum]",XP_016596521.1,GI:1027024140
296. t-SNARE [Penicillium expansum],XP_016596291.1,GI:1027024542
297. Ribosomal protein L7Ae/L30e/S12e/Gadd45 [Penicillium expansum],XP_016596043.1,GI:1027027084
298. hypothetical protein PEX2_061660 [Penicillium expansum],XP_016596160.1,GI:1027028011
"299. Small GTPase superfamily, ARF/SAR type [Penicillium expansum]",XP_016596212.1,GI:1027028437
"300. ATPase, F0 complex subunit B, mitochondrial, metazoa [Penicillium expansum]",XP_016595968.1,GI:1027028562
301. Uncharacterized protein PEX2_057210 [Penicillium expansum],XP_016595717.1,GI:1027029272
"302. Cytochrome d ubiquinol oxidase, 14kDa subunit [Penicillium expansum]",XP_016595800.1,GI:1027029855
303. hypothetical protein PEX2_059300 [Penicillium expansum],XP_016595925.1,GI:1027030705
"304. NADH-ubiquinone oxidoreductase, 20 Kd subunit [Penicillium expansum]",XP_016595951.1,GI:1027030865
305. Isocitrate dehydrogenase NADP-dependent [Penicillium expansum],XP_016595558.1,GI:1027031065
306. 26S proteasome non-ATPase regulatory subunit Rpn12 [Penicillium expansum],XP_016595595.1,GI:1027031289
307. Armadillo-like helical [Penicillium expansum],XP_016595532.1,GI:1027031855
"308. Translation elongation/initiation factor/Ribosomal, beta-barrel [Penicillium expansum]",XP_016595461.1,GI:1027032447
"309. Sterile alpha motif, type 2 [Penicillium expansum]",XP_016595119.1,GI:1027033959
310. Uroporphyrinogen decarboxylase HemE [Penicillium expansum],XP_016595127.1,GI:1027034007
311. Prohibitin [Penicillium expansum],XP_016595175.1,GI:1027034297
312. Aldolase-type TIM barrel [Penicillium expansum],XP_016594765.1,GI:1027036353
313. Ribosomal protein S6e [Penicillium expansum],XP_016594627.1,GI:1027037426
314. FeS cluster insertion protein [Penicillium expansum],XP_016594640.1,GI:1027037505
"315. ATPase, AAA-type, core [Penicillium expansum]",XP_016594317.1,GI:1027038905
"316. Arsenical pump ATPase, ArsA/Get3 [Penicillium expansum]",XP_016594322.1,GI:1027038933
317. Proteasome A-type subunit [Penicillium expansum],XP_016594328.1,GI:1027038971
318. Chaperone DnaK [Penicillium expansum],XP_016594009.1,GI:1027040907
319. Ribosomal protein S17e [Penicillium expansum],XP_016594045.1,GI:1027041125
"320. Chaperone, tailless complex polypeptide 1 [Penicillium expansum]",XP_016593621.1,GI:1027043267
"321. Clathrin/coatomer adaptor, adaptin-like, N-terminal [Penicillium expansum]",XP_016593657.1,GI:1027043485
322. Aldolase-type TIM barrel [Penicillium expansum],XP_016593556.1,GI:1027043673
323. JAB1/Mov34/MPN/PAD-1 [Penicillium expansum],XP_016593018.1,GI:1027046876
324. Bax inhibitor 1-like protein [Penicillium expansum],XP_016593032.1,GI:1027046958
325. Proteasome A-type subunit [Penicillium expansum],XP_016592851.1,GI:1027047678
326. polyubiquitin [Pneumocystis jirovecii RU7],XP_018230857.1,GI:1069873974
327. hypothetical protein PHYBLDRAFT_134155 [Phycomyces blakesleeanus NRRL 1555(-)],XP_018291083.1,GI:1069954175
328. 60S ribosomal protein L3 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714119.1,GI:1090864665
329. ribosomal protein L15e [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714922.1,GI:1090864865
330. phosphoglycerate mutase [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018713757.1,GI:1090866085
331. 60S ribosomal protein L11-A [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714315.1,GI:1090867023
332. mitochondrial carrier [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714457.1,GI:1090867263
333. 40S ribosomal protein S23 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714547.1,GI:1090867415
334. ribosomal protein L14b/L23e [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018714705.1,GI:1090867685
335. 60S ribosomal protein L10a [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018712363.1,GI:1090868659
336. elongation factor 1-alpha [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018713050.1,GI:1090869845
337. translation initiation factor eIF-5A [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018711777.1,GI:1090871025
338. ribosomal protein L10e [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018711844.1,GI:1090871139
339. histone H2A.2 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018712011.1,GI:1090871413
340. hypothetical protein METBIDRAFT_41376 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018712018.1,GI:1090871421
341. glyceraldehyde-3-phosphate dehydrogenase [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018712062.1,GI:1090871493
342. ribosomal protein S11 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018712123.1,GI:1090871589
343. ribosomal protein S4 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018711054.1,GI:1090871913
344. thioredoxin-like protein [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018711084.1,GI:1090871915
345. hypothetical protein METBIDRAFT_78810 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018710943.1,GI:1090872403
346. enolase 1 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018711246.1,GI:1090872943
347. ribosomal protein S17e [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018710135.1,GI:1090874113
348. hypothetical protein METBIDRAFT_79743 [Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993],XP_018709734.1,GI:1090874859
349. hypothetical protein BABINDRAFT_11610 [Babjeviella inositovora NRRL Y-12698],XP_018986793.1,GI:1102297283
350. hypothetical protein ASPACDRAFT_73973 [Aspergillus aculeatus ATCC 16872],XP_020060682.1,GI:1147180331
351. hypothetical protein ASPACDRAFT_75101 [Aspergillus aculeatus ATCC 16872],XP_020059890.1,GI:1147185537
352. hypothetical protein HYPBUDRAFT_3941 [Hyphopichia burtonii NRRL Y-1933],XP_020079087.1,GI:1147410822
353. protein BMH2 [Hyphopichia burtonii NRRL Y-1933],XP_020077321.1,GI:1147417887
354. hypothetical protein ASPGLDRAFT_43182 [Aspergillus glaucus CBS 516.65],XP_022404754.1,GI:1245857006
355. hexose carrier protein [Aspergillus bombycis],XP_022392385.1,GI:1245860812
356. hypothetical protein ASPGLDRAFT_67220 [Aspergillus glaucus CBS 516.65],XP_022400341.1,GI:1245874714
357. hypothetical protein ASPGLDRAFT_51063 [Aspergillus glaucus CBS 516.65],XP_022397344.1,GI:1245885630
358. hypothetical protein ASPGLDRAFT_53186 [Aspergillus glaucus CBS 516.65],XP_022395573.1,GI:1245893624
359. hypothetical protein PENARI_c001G00473 [Penicillium arizonense],XP_022493136.1,GI:1248314937
360. hypothetical protein PENARI_c001G02348 [Penicillium arizonense],XP_022493144.1,GI:1248314953
361. hypothetical protein PENARI_c001G09193 [Penicillium arizonense],XP_022493190.1,GI:1248315045
362. hypothetical protein PENARI_c001G03827 [Penicillium arizonense],XP_022493222.1,GI:1248315109
363. hypothetical protein PENARI_c001G08693 [Penicillium arizonense],XP_022493596.1,GI:1248315857
364. hypothetical protein PENARI_c001G01856 [Penicillium arizonense],XP_022493610.1,GI:1248315885
365. hypothetical protein PENARI_c001G03594 [Penicillium arizonense],XP_022493739.1,GI:1248316143
366. hypothetical protein PENARI_c001G00106 [Penicillium arizonense],XP_022493749.1,GI:1248316163
367. hypothetical protein PENARI_c001G00595 [Penicillium arizonense],XP_022493768.1,GI:1248316201
368. hypothetical protein PENARI_c001G08151 [Penicillium arizonense],XP_022493932.1,GI:1248316529
369. hypothetical protein PENARI_c001G02792 [Penicillium arizonense],XP_022493951.1,GI:1248316567
370. hypothetical protein PENARI_c001G07112 [Penicillium arizonense],XP_022493963.1,GI:1248316591
371. hypothetical protein PENARI_c002G06084 [Penicillium arizonense],XP_022492333.1,GI:1248317097
372. hypothetical protein PENARI_c002G06660 [Penicillium arizonense],XP_022492567.1,GI:1248317565
373. hypothetical protein PENARI_c002G06899 [Penicillium arizonense],XP_022492780.1,GI:1248317991
374. hypothetical protein PENARI_c002G08461 [Penicillium arizonense],XP_022492937.1,GI:1248318305
375. hypothetical protein PENARI_c002G12172 [Penicillium arizonense],XP_022492965.1,GI:1248318361
376. hypothetical protein PENARI_c002G09089 [Penicillium arizonense],XP_022492983.1,GI:1248318397
377. hypothetical protein PENARI_c002G11803 [Penicillium arizonense],XP_022492996.1,GI:1248318423
378. hypothetical protein PENARI_c003G05798 [Penicillium arizonense],XP_022491293.1,GI:1248318495
379. hypothetical protein PENARI_c003G05617 [Penicillium arizonense],XP_022491381.1,GI:1248318671
380. hypothetical protein PENARI_c003G11584 [Penicillium arizonense],XP_022491537.1,GI:1248318983
381. hypothetical protein PENARI_c003G08552 [Penicillium arizonense],XP_022491545.1,GI:1248318999
382. hypothetical protein PENARI_c003G03303 [Penicillium arizonense],XP_022491669.1,GI:1248319247
383. hypothetical protein PENARI_c003G01209 [Penicillium arizonense],XP_022491727.1,GI:1248319363
384. hypothetical protein PENARI_c003G05071 [Penicillium arizonense],XP_022491766.1,GI:1248319441
385. hypothetical protein PENARI_c003G00006 [Penicillium arizonense],XP_022491797.1,GI:1248319503
386. hypothetical protein PENARI_c003G07028 [Penicillium arizonense],XP_022491863.1,GI:1248319635
387. hypothetical protein PENARI_c003G02523 [Penicillium arizonense],XP_022491884.1,GI:1248319677
388. hypothetical protein PENARI_c004G02023 [Penicillium arizonense],XP_022490669.1,GI:1248320291
389. hypothetical protein PENARI_c004G08570 [Penicillium arizonense],XP_022490733.1,GI:1248320419
390. hypothetical protein PENARI_c004G12469 [Penicillium arizonense],XP_022490763.1,GI:1248320479
391. hypothetical protein PENARI_c004G11571 [Penicillium arizonense],XP_022490824.1,GI:1248320601
392. hypothetical protein PENARI_c004G03364 [Penicillium arizonense],XP_022490928.1,GI:1248320809
393. hypothetical protein PENARI_c005G04595 [Penicillium arizonense],XP_022490073.1,GI:1248321549
394. hypothetical protein PENARI_c005G08670 [Penicillium arizonense],XP_022490074.1,GI:1248321551
395. hypothetical protein PENARI_c005G06636 [Penicillium arizonense],XP_022490187.1,GI:1248321777
396. hypothetical protein PENARI_c005G08172 [Penicillium arizonense],XP_022490277.1,GI:1248321957
397. hypothetical protein PENARI_c005G07020 [Penicillium arizonense],XP_022490369.1,GI:1248322141
398. hypothetical protein PENARI_c005G00002 [Penicillium arizonense],XP_022490622.1,GI:1248322647
399. hypothetical protein PENARI_c006G07412 [Penicillium arizonense],XP_022489690.1,GI:1248323109
400. hypothetical protein PENARI_c006G06706 [Penicillium arizonense],XP_022489758.1,GI:1248323245
401. hypothetical protein PENARI_c006G08571 [Penicillium arizonense],XP_022489776.1,GI:1248323281
402. hypothetical protein PENARI_c006G10054 [Penicillium arizonense],XP_022489819.1,GI:1248323367
403. hypothetical protein PENARI_c006G06869 [Penicillium arizonense],XP_022489884.1,GI:1248323497
404. hypothetical protein PENARI_c006G05843 [Penicillium arizonense],XP_022489960.1,GI:1248323649
405. hypothetical protein PENARI_c006G07424 [Penicillium arizonense],XP_022490010.1,GI:1248323749
406. hypothetical protein PENARI_c007G03111 [Penicillium arizonense],XP_022489324.1,GI:1248324717
407. hypothetical protein PENARI_c007G10045 [Penicillium arizonense],XP_022489334.1,GI:1248324737
408. hypothetical protein PENARI_c007G08909 [Penicillium arizonense],XP_022489459.1,GI:1248324987
409. hypothetical protein PENARI_c008G01888 [Penicillium arizonense],XP_022488462.1,GI:1248325031
410. hypothetical protein PENARI_c008G04579 [Penicillium arizonense],XP_022488800.1,GI:1248325707
411. hypothetical protein PENARI_c009G06214 [Penicillium arizonense],XP_022488168.1,GI:1248326089
412. hypothetical protein PENARI_c009G03045 [Penicillium arizonense],XP_022488197.1,GI:1248326147
413. hypothetical protein PENARI_c009G07415 [Penicillium arizonense],XP_022488286.1,GI:1248326325
414. hypothetical protein PENARI_c009G03711 [Penicillium arizonense],XP_022488318.1,GI:1248326389
415. hypothetical protein PENARI_c010G11598 [Penicillium arizonense],XP_022487790.1,GI:1248326867
416. hypothetical protein PENARI_c010G12488 [Penicillium arizonense],XP_022487854.1,GI:1248326995
417. hypothetical protein PENARI_c010G07260 [Penicillium arizonense],XP_022487998.1,GI:1248327283
418. hypothetical protein PENARI_c011G08384 [Penicillium arizonense],XP_022487460.1,GI:1248327587
419. hypothetical protein PENARI_c013G02421 [Penicillium arizonense],XP_022486793.1,GI:1248328721
420. hypothetical protein PENARI_c013G09844 [Penicillium arizonense],XP_022486798.1,GI:1248328731
421. hypothetical protein PENARI_c013G03741 [Penicillium arizonense],XP_022486845.1,GI:1248328825
422. hypothetical protein PENARI_c013G03507 [Penicillium arizonense],XP_022486978.1,GI:1248329091
423. hypothetical protein PENARI_c013G07334 [Penicillium arizonense],XP_022486990.1,GI:1248329115
424. hypothetical protein PENARI_c014G05732 [Penicillium arizonense],XP_022486539.1,GI:1248329351
425. hypothetical protein PENARI_c014G02372 [Penicillium arizonense],XP_022486542.1,GI:1248329357
426. hypothetical protein PENARI_c014G03042 [Penicillium arizonense],XP_022486626.1,GI:1248329525
427. hypothetical protein PENARI_c015G05612 [Penicillium arizonense],XP_022486322.1,GI:1248330013
428. hypothetical protein PENARI_c016G01003 [Penicillium arizonense],XP_022485965.1,GI:1248330423
429. hypothetical protein PENARI_c016G10649 [Penicillium arizonense],XP_022486184.1,GI:1248330861
430. hypothetical protein PENARI_c018G07596 [Penicillium arizonense],XP_022485465.1,GI:1248331419
431. hypothetical protein PENARI_c018G02092 [Penicillium arizonense],XP_022485572.1,GI:1248331633
432. hypothetical protein PENARI_c018G04565 [Penicillium arizonense],XP_022485612.1,GI:1248331713
433. hypothetical protein PENARI_c019G12318 [Penicillium arizonense],XP_022485281.1,GI:1248331947
434. hypothetical protein PENARI_c019G05108 [Penicillium arizonense],XP_022485350.1,GI:1248332085
435. hypothetical protein PENARI_c019G06383 [Penicillium arizonense],XP_022485411.1,GI:1248332207
436. hypothetical protein PENARI_c021G11605 [Penicillium arizonense],XP_022484869.1,GI:1248332795
437. hypothetical protein PENARI_c022G01595 [Penicillium arizonense],XP_022484686.1,GI:1248333105
438. hypothetical protein PENARI_c023G04761 [Penicillium arizonense],XP_022484583.1,GI:1248333559
439. hypothetical protein PENARI_c023G11070 [Penicillium arizonense],XP_022484596.1,GI:1248333585
440. hypothetical protein PENARI_c023G08968 [Penicillium arizonense],XP_022484598.1,GI:1248333589
441. hypothetical protein PENARI_c023G03656 [Penicillium arizonense],XP_022484608.1,GI:1248333609
442. hypothetical protein PENARI_c023G06109 [Penicillium arizonense],XP_022484615.1,GI:1248333623
443. hypothetical protein PENARI_c023G11432 [Penicillium arizonense],XP_022484657.1,GI:1248333707
444. hypothetical protein PENARI_c025G03663 [Penicillium arizonense],XP_022484387.1,GI:1248334239
445. hypothetical protein PENARI_c026G08423 [Penicillium arizonense],XP_022484182.1,GI:1248334359
446. hypothetical protein PENARI_c027G06024 [Penicillium arizonense],XP_022484090.1,GI:1248334709
447. hypothetical protein PENARI_c030G10336 [Penicillium arizonense],XP_022483768.1,GI:1248335299
448. hypothetical protein PENARI_c031G04772 [Penicillium arizonense],XP_022483641.1,GI:1248335405
449. hypothetical protein PENARI_c032G12151 [Penicillium arizonense],XP_022483598.1,GI:1248335669
450. hypothetical protein PENARI_c035G01382 [Penicillium arizonense],XP_022483335.1,GI:1248336039
451. hypothetical protein PENARI_c035G10955 [Penicillium arizonense],XP_022483389.1,GI:1248336147
452. hypothetical protein PENARI_c036G04122 [Penicillium arizonense],XP_022483300.1,GI:1248336235
453. hypothetical protein PENARI_c041G01125 [Penicillium arizonense],XP_022483020.1,GI:1248336699
454. hypothetical protein PENARI_c059G03976 [Penicillium arizonense],XP_022482615.1,GI:1248337531
455. hypothetical protein ASPZODRAFT_302558 [Penicilliopsis zonata CBS 506.65],XP_022585492.1,GI:1249072243
456. hypothetical protein ASPZODRAFT_134737 [Penicilliopsis zonata CBS 506.65],XP_022579165.1,GI:1249085261
457. senescence-associated protein [Aspergillus novofumigatus IBT 16806],XP_024682097.1,GI:1383820307
458. membrane protein [Aspergillus steynii IBT 23096],XP_024711065.1,GI:1383861381
459. histone-fold-containing protein [Rhizophagus irregularis DAOM 181602=DAOM 197198],XP_025187259.1,GI:1409850281
460. 26S proteasome subunit P45 [Rhizophagus irregularis DAOM 181602=DAOM 197198],XP_025178558.1,GI:1409867709
461. hypothetical protein GLOIN_2v1633727 [Rhizophagus irregularis DAOM 181602=DAOM 197198],XP_025175629.1,GI:1409873645
462. phenylalanyl-tRNA synthetase beta chain cytoplasmic [Aspergillus heteromorphus CBS 117.55],XP_025403599.1,GI:1418959251
463. ras-domain-containing protein [Aspergillus heteromorphus CBS 117.55],XP_025400649.1,GI:1418969456
464. phosphoglucose isomerase [Aspergillus ibericus CBS 121593],XP_025577770.1,GI:1422648408
465. hypothetical protein DSM5745_04310 [Aspergillus mulundensis],XP_026605322.1,GI:1489401540
466. putative ubiquitin-protein ligase [Byssochlamys spectabilis],XP_028482999.1,GI:1607820648
